sample_id,manuscript_id,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
LNEN051_TU,LNEN051,0.429651114112549,2.40965342710773,0.566995715312709,0.439836751837831,0.613172312450199,0.963527609766827,-0.384890862097683,-0.830620992956298,0.594045455472957,0.106917777744604
LNEN052_TU,LNEN052,2.8724689453241,-0.751146553884845,-0.13196617411019,0.300686945721379,0.871392995025326,-0.468184846595079,0.871807213897638,0.932461375224934,-0.128543110422174,-0.849368741021541
LNEN053_TU,LNEN053,3.28963075318499,-0.847610941634503,0.150167278715193,0.310829331447531,1.01424693658854,0.113646530987893,-0.0973659044973885,-0.453078214982661,0.177798661421908,0.467953386568081
LNEN054_TU,LNEN054,0.539128092707915,1.3428106204851,0.433156342299242,-0.529798881930832,-0.542429398818167,0.294803444170177,-0.631029516147515,-0.244038476942128,0.218025104757466,-0.298253096690598
LNEN055_TU,LNEN055,0.501210295950706,1.85406606569074,0.47696776079607,0.130379795550951,-0.152560608588889,0.393041527768733,0.886762848453766,-0.813097040715421,-0.134109180059585,-0.0297283913321044
LNEN056_TU,LNEN056,-0.326531491814124,0.584695406940316,0.643159880349258,0.0771092379296293,-0.334684169092706,1.09443684301367,0.44061805901352,-0.654484639440914,0.956893094980344,-0.916868644774405
LNEN057_TU,LNEN057,-1.14199534338003,-1.06403078472275,0.528887451452389,-0.235516117092613,0.024167647733992,1.82495491453893,2.35868089424898,-0.262440299944278,1.22844514499852,-0.785131963014396
LNEN058_TU,LNEN058,2.87642841668125,-0.878371710494864,2.06644836994509,1.8039035680541,-0.280709424254522,-0.699984030296441,-0.0441000045199583,-0.379140551660867,0.204977591004531,-0.0466551706271609
LNEN060_TU,LNEN060,0.304696873508009,1.24671245570246,-0.478435291830696,-0.969411460629552,-0.484785541379555,0.147052224839387,1.29008214841993,0.204824858205117,-0.248041626439362,0.368132009318198
LNEN061_TU,LNEN061,0.0722802490764071,1.12067305266988,-0.0674058239055252,-1.18973694930291,-0.819968664532398,0.0244558434737151,0.727835329707739,-0.614514225278519,0.164531423475298,0.307249785278109
LNEN063_TU,LNEN063,-1.92269970793298,-1.31054037652062,0.695541790772611,-0.564160524147604,0.447343069985777,2.07479940708252,1.43950855399282,-0.394569402528764,0.478485919917114,-1.80760394533301
